BoutStart (s),BoutEnd (s),BoutDuration (s),IBI (s),AverageFrequency (Hz),InstantaneousFrequencies,Threshold,Condition,Filename,Group,FishID,SourcePath
344.0174,344.2494,0.232,0.2941999999999893,24.79726111461474,"[24.875621890547265, 24.813895781637715, 23.64066193853428, 24.752475247524753, 24.630541871921185, 23.923444976076556, 23.809523809523807, 25.06265664160401, 25.57544757033248, 24.213075060532685, 27.47252747252747]",54.537964,control,25n25006.abf,3s_control_2025,output_25n25006,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25006\bout_parameters.csv
344.4562,344.9586,0.5024,0.2068000000000438,25.83455246708339,"[27.397260273972606, 24.271844660194173]",54.537964,control,25n25006.abf,3s_control_2025,output_25n25006,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25006\bout_parameters.csv
345.3918,345.7266,0.3348,0.4331999999999993,22.689617800875222,"[22.371364653243848, 24.154589371980677, 23.809523809523807, 24.691358024691358, 25.641025641025642, 22.88329519450801, 24.630541871921185, 12.150668286755772, 22.271714922048996, 24.509803921568626, 22.471910112359552]",54.537964,control,25n25006.abf,3s_control_2025,output_25n25006,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25006\bout_parameters.csv
346.0762,346.0952,0.019,0.3495999999999526,19.68465189226928,"[11.976047904191615, 23.148148148148145, 23.58490566037736, 22.72727272727273, 23.58490566037736, 23.52941176470588, 11.750881316098708, 23.20185614849188, 25.77319587628866, 24.271844660194173, 11.778563015312132, 22.172949002217294, 11.248593925759279, 11.976047904191615, 22.88329519450801, 11.547344110854503, 23.20185614849188, 20.70393374741201, 23.31002331002331, 21.321961620469086]",54.537964,control,25n25006.abf,3s_control_2025,output_25n25006,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25006\bout_parameters.csv
351.4522,352.1652,0.713,5.357000000000028,11.41128888245752,"[11.848341232227488, 11.560693641618498, 11.025358324145534, 11.210762331838565]",54.537964,control,25n25006.abf,3s_control_2025,output_25n25006,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25006\bout_parameters.csv
352.2676,352.2874,0.0198,0.1023999999999887,29.55021610916361,"[23.31002331002331, 23.255813953488374, 21.459227467811157, 11.210762331838565, 22.72727272727273, 45.45454545454546, 22.779043280182233, 24.752475247524753, 42.918454935622314, 38.167938931297705, 41.666666666666664, 36.90036900369004]",54.537964,control,25n25006.abf,3s_control_2025,output_25n25006,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25006\bout_parameters.csv
352.482,352.5012,0.0192,0.1946000000000367,44.642857142857146,[44.642857142857146],54.537964,control,25n25006.abf,3s_control_2025,output_25n25006,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25006\bout_parameters.csv
356.5132,357.2092,0.696,4.0120000000000005,27.97588160745252,"[36.231884057971016, 36.90036900369004, 30.674846625766875, 36.496350364963504, 29.239766081871345, 26.38522427440633, 25.06265664160401, 26.246719160104984, 24.154589371980677, 24.630541871921185, 24.330900243309003, 28.57142857142857, 24.752475247524753, 24.213075060532685, 25.510204081632654, 24.213075060532685]",54.537964,control,25n25006.abf,3s_control_2025,output_25n25006,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25006\bout_parameters.csv
357.311,357.5376,0.2266,0.1017999999999688,21.9275235291448,"[24.691358024691358, 12.106537530266342, 25.44529262086514, 23.809523809523807, 23.58490566037736]",54.537964,control,25n25006.abf,3s_control_2025,output_25n25006,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25006\bout_parameters.csv
357.686,357.877,0.191,0.148399999999981,24.07830931146475,"[25.839793281653748, 24.390243902439025, 22.88329519450801, 23.04147465437788, 21.929824561403507, 26.38522427440633]",54.537964,control,25n25006.abf,3s_control_2025,output_25n25006,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25006\bout_parameters.csv
358.0216,358.3492,0.3276,0.1445999999999685,25.733446758116063,"[26.666666666666668, 26.881720430107528, 26.17801047120419, 26.666666666666668, 23.419203747072597, 26.38522427440633, 25.974025974025974, 26.666666666666668, 23.752969121140143, 24.57002457002457, 25.906735751295336]",54.537964,control,25n25006.abf,3s_control_2025,output_25n25006,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25006\bout_parameters.csv
358.725,358.8382,0.1132,0.3758000000000265,25.57544757033248,[25.57544757033248],54.537964,control,25n25006.abf,3s_control_2025,output_25n25006,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25006\bout_parameters.csv
359.1286,359.8142,0.6856,0.2904000000000337,24.180828708887137,"[23.52941176470588, 24.390243902439025, 22.573363431151243, 25.839793281653748, 24.154589371980677, 22.22222222222222, 27.397260273972606, 26.666666666666668, 26.109660574412533, 12.453300124533001, 24.213075060532685, 27.027027027027028, 22.026431718061673, 24.813895781637715, 26.80965147453083, 26.666666666666668]",54.537964,control,25n25006.abf,3s_control_2025,output_25n25006,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25006\bout_parameters.csv
360.1526,360.5372,0.3846,0.3383999999999787,21.40631814819985,"[25.77319587628866, 22.93577981651376, 24.691358024691358, 12.224938875305623]",54.537964,control,25n25006.abf,3s_control_2025,output_25n25006,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25006\bout_parameters.csv
363.6164,363.8404,0.224,3.0792000000000144,21.644394450702634,"[23.58490566037736, 23.980815347721823, 22.573363431151243, 22.779043280182233, 23.64066193853428, 23.364485981308412, 11.587485515643106]",54.537964,control,25n25006.abf,3s_control_2025,output_25n25006,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25006\bout_parameters.csv
364.2892,364.3084,0.0192,0.4488000000000056,19.51307944989134,"[11.160714285714286, 23.52941176470588, 23.094688221709006, 23.809523809523807, 11.560693641618498, 23.923444976076556]",54.537964,control,25n25006.abf,3s_control_2025,output_25n25006,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25006\bout_parameters.csv
364.4164,365.1188,0.7024,0.108000000000004,18.64272063123712,"[11.52073732718894, 22.573363431151243, 21.83406113537118]",54.537964,control,25n25006.abf,3s_control_2025,output_25n25006,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25006\bout_parameters.csv
365.2736,365.3812,0.1076,0.154799999999966,22.009898400953038,"[22.42152466367713, 21.598272138228943]",54.537964,control,25n25006.abf,3s_control_2025,output_25n25006,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25006\bout_parameters.csv
372.9636,374.833,1.8694,7.582400000000007,25.136265907478936,"[20.79002079002079, 21.645021645021647, 27.247956403269754, 25.57544757033248, 24.752475247524753, 24.449877750611247, 11.976047904191615, 27.700831024930746, 24.875621890547265, 28.49002849002849, 24.096385542168672, 31.347962382445143, 26.246719160104984, 31.055900621118013, 24.096385542168672, 27.027027027027028, 24.390243902439025, 25.125628140703515, 26.455026455026456, 25.38071065989848]",54.537964,control,25n25006.abf,3s_control_2025,output_25n25006,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25006\bout_parameters.csv
376.2744,377.063,0.7886,1.4413999999999874,25.78237236642901,"[26.109660574412533, 24.630541871921185, 25.44529262086514, 24.509803921568626, 23.419203747072597, 24.03846153846154, 29.239766081871345, 25.974025974025974, 24.449877750611247, 29.41176470588235, 31.645569620253163, 26.80965147453083, 24.57002457002457, 26.525198938992045, 27.932960893854748, 28.409090909090907, 28.248587570621467, 25.706940874035993, 25.57544757033248, 27.100271002710027, 25.906735751295336, 25.31645569620253, 12.01923076923077]",54.537964,control,25n25006.abf,3s_control_2025,output_25n25006,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25006\bout_parameters.csv
382.9492,382.969,0.0198,5.886200000000031,25.98460941861012,"[24.449877750611247, 25.38071065989848, 23.52941176470588, 24.813895781637715, 15.503875968992247, 27.247956403269754, 33.11258278145695, 34.602076124567475, 23.923444976076556, 22.62443438914027, 27.47252747252747, 29.15451895043732]",54.537964,control,25n25006.abf,3s_control_2025,output_25n25006,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25006\bout_parameters.csv
431.042,432.4964,1.4544,48.07299999999998,25.769756842716383,"[20.74688796680498, 29.498525073746315, 24.509803921568626, 27.77777777777778, 26.315789473684212]",54.537964,control,25n25006.abf,3s_control_2025,output_25n25006,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25006\bout_parameters.csv
432.701,432.7662,0.0652,0.2046000000000276,23.92344497607656,[23.923444976076556],54.537964,control,25n25006.abf,3s_control_2025,output_25n25006,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25006\bout_parameters.csv
441.8668,442.409,0.5422,9.100599999999986,29.86932879553592,"[23.52941176470588, 31.948881789137378, 34.129692832764505]",54.537964,control,25n25006.abf,3s_control_2025,output_25n25006,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25006\bout_parameters.csv
444.5632,445.435,0.8718,2.154200000000003,24.814648000729765,"[24.630541871921185, 27.17391304347826, 24.630541871921185, 25.641025641025642, 22.831050228310502, 23.980815347721823]",54.537964,control,25n25006.abf,3s_control_2025,output_25n25006,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25006\bout_parameters.csv
445.611,445.8366,0.2256,0.1759999999999877,19.37984496124031,[19.37984496124031],54.537964,control,25n25006.abf,3s_control_2025,output_25n25006,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25006\bout_parameters.csv
445.943,445.9616,0.0186,0.1064000000000078,21.044688718105625,"[26.7379679144385, 22.026431718061673, 19.342359767891683, 24.57002457002457, 20.242914979757085, 23.86634844868735, 22.675736961451246, 13.531799729364007, 25.25252525252525, 31.847133757961785, 71.94244604316548, 21.459227467811157, 24.03846153846154, 20.833333333333332, 10.548523206751055, 19.342359767891683, 21.05263157894737, 17.88908765652952, 22.321428571428573, 21.88183807439825, 13.75515818431912, 19.76284584980237, 21.691973969631235, 17.391304347826086, 15.847860538827257, 19.342359767891683, 28.011204481792713, 9.319664492078285, 11.60092807424594, 18.281535648994517, 16.5016501650165, 22.779043280182233, 18.93939393939394, 20.833333333333332, 9.31098696461825, 12.836970474967908]",54.537964,control,25n25006.abf,3s_control_2025,output_25n25006,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25006\bout_parameters.csv
446.1516,446.55,0.3984,0.1899999999999977,27.025058275058274,"[28.409090909090907, 25.641025641025642]",54.537964,control,25n25006.abf,3s_control_2025,output_25n25006,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25006\bout_parameters.csv
446.7362,446.7556,0.0194,0.1861999999999852,29.40563311551076,"[23.809523809523807, 24.57002457002457, 24.691358024691358, 23.255813953488374, 23.364485981308412, 25.06265664160401, 39.8406374501992, 34.96503496503497, 24.096385542168672, 24.93765586034913, 35.842293906810035, 36.63003663003663, 37.03703703703704, 37.735849056603776, 27.62430939226519, 27.027027027027028]",54.537964,control,25n25006.abf,3s_control_2025,output_25n25006,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25006\bout_parameters.csv
446.867,446.8864,0.0194,0.1114000000000032,27.621335697033555,"[24.57002457002457, 25.38071065989848, 26.109660574412533, 29.761904761904763, 35.3356890459364, 24.57002457002457]",54.537964,control,25n25006.abf,3s_control_2025,output_25n25006,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25006\bout_parameters.csv
447.0408,447.0602,0.0194,0.1544000000000096,24.390388996960127,"[24.449877750611247, 24.330900243309003]",54.537964,control,25n25006.abf,3s_control_2025,output_25n25006,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25006\bout_parameters.csv
447.5908,447.653,0.0622,0.5305999999999926,24.50995116031791,"[24.449877750611247, 24.57002457002457]",54.537964,control,25n25006.abf,3s_control_2025,output_25n25006,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25006\bout_parameters.csv
447.9002,448.2186,0.3184,0.2471999999999639,19.670224050657136,"[25.188916876574307, 23.923444976076556, 11.862396204033216, 11.560693641618498, 11.627906976744187, 27.397260273972606, 23.094688221709006, 24.154589371980677, 23.04147465437788, 24.752475247524753, 22.471910112359552, 23.419203747072597, 11.123470522803116, 11.76470588235294]",54.537964,control,25n25006.abf,3s_control_2025,output_25n25006,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25006\bout_parameters.csv
448.456,448.4752,0.0192,0.2374000000000364,20.468331159369612,"[22.471910112359552, 24.57002457002457, 13.679890560875513, 25.31645569620253, 24.752475247524753, 12.01923076923077]",54.537964,control,25n25006.abf,3s_control_2025,output_25n25006,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25006\bout_parameters.csv
448.6792,448.6984,0.0192,0.2040000000000077,19.03673536422289,"[26.7379679144385, 25.44529262086514, 12.658227848101266, 24.57002457002457, 12.804097311139564, 12.004801920768308]",54.537964,control,25n25006.abf,3s_control_2025,output_25n25006,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25006\bout_parameters.csv
448.9436,449.4778,0.5342,0.2452000000000112,19.41745267266344,"[24.93765586034913, 24.509803921568626, 23.696682464454977, 11.79245283018868, 12.150668286755772]",54.537964,control,25n25006.abf,3s_control_2025,output_25n25006,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25006\bout_parameters.csv
449.5912,449.7022,0.111,0.1134000000000128,23.442189549480545,"[22.321428571428573, 24.03846153846154, 25.77319587628866, 23.980815347721823, 21.09704641350211]",54.537964,control,25n25006.abf,3s_control_2025,output_25n25006,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25006\bout_parameters.csv
450.1962,450.2152,0.019,0.4939999999999713,17.625024459788108,"[12.048192771084336, 23.20185614849188]",54.537964,control,25n25006.abf,3s_control_2025,output_25n25006,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25006\bout_parameters.csv
459.2876,459.7434,0.4558,9.072400000000016,28.006769485357143,"[23.809523809523807, 24.330900243309003, 22.72727272727273, 39.8406374501992, 29.32551319648094]",54.537964,control,25n25006.abf,3s_control_2025,output_25n25006,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25006\bout_parameters.csv
464.3634,465.1436,0.7802,4.6200000000000045,23.46090055090621,"[27.62430939226519, 35.842293906810035, 13.623978201634877, 27.700831024930746, 27.47252747252747, 24.752475247524753, 26.38522427440633, 25.125628140703515, 24.875621890547265, 24.752475247524753, 12.820512820512821, 26.7379679144385, 24.154589371980677, 12.406947890818858, 23.419203747072597, 26.881720430107528, 22.831050228310502, 25.706940874035993, 23.923444976076556, 12.180267965895249]",54.537964,control,25n25006.abf,3s_control_2025,output_25n25006,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25006\bout_parameters.csv
465.3222,465.5516,0.2294,0.1786000000000172,19.56546956348352,"[12.062726176115802, 23.148148148148145, 23.696682464454977, 22.72727272727273, 22.22222222222222, 12.406947890818858, 21.413276231263385, 11.695906432748536, 11.750881316098708, 22.72727272727273, 23.094688221709006, 22.026431718061673, 23.31002331002331, 21.186440677966104, 11.1731843575419, 21.05263157894737, 22.779043280182233, 11.160714285714286, 22.88329519450801, 22.075055187637968, 22.88329519450801, 22.88329519450801, 19.646365422396855]",54.537964,control,25n25006.abf,3s_control_2025,output_25n25006,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25006\bout_parameters.csv
467.4418,467.9516,0.5098,1.890199999999993,42.91845493562232,[42.918454935622314],54.537964,control,25n25006.abf,3s_control_2025,output_25n25006,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25006\bout_parameters.csv
468.6006,468.6628,0.0622,0.6490000000000009,24.936759099833573,"[33.333333333333336, 30.395136778115504, 31.446540880503143, 27.77777777777778, 34.24657534246575, 32.05128205128205, 31.25, 32.78688524590164, 27.855153203342617, 27.47252747252747, 20.876826722338205, 18.315018315018314, 31.746031746031747, 35.3356890459364, 37.03703703703704, 28.169014084507044, 24.93765586034913, 26.7379679144385, 25.510204081632654, 24.213075060532685, 26.455026455026456, 11.750881316098708, 24.57002457002457, 22.321428571428573, 26.954177897574123, 24.096385542168672, 22.93577981651376, 24.213075060532685, 26.17801047120419, 24.096385542168672, 26.38522427440633, 20.74688796680498, 30.487804878048777, 22.371364653243848, 23.20185614849188, 23.419203747072597, 11.947431302270012, 24.875621890547265, 24.390243902439025, 23.752969121140143, 12.091898428053206, 21.73913043478261, 28.328611898016998, 11.363636363636365, 24.813895781637715, 24.752475247524753, 22.93577981651376, 28.73563218390805, 23.809523809523807, 24.449877750611247, 15.290519877675841, 25.57544757033248, 29.58579881656805, 27.100271002710027, 12.062726176115802, 22.371364653243848, 24.57002457002457, 24.57002457002457, 23.923444976076556, 22.675736961451246, 23.752969121140143]",54.537964,control,25n25006.abf,3s_control_2025,output_25n25006,C:\Maha\DATA\vnr\analysis\3s_control_2025\output_25n25006\bout_parameters.csv
